id,number,enname,form1,form2,form3,form4,form5,type1,type2,hp,attack,defense,spattack,spdefense,speed,krname,imgname
b6ac4f30-7ec3-45d6-b742-33fe502b29ec,950,Klawf,,,,,,Rock,,70,100,115,35,55,75,절벼게,klawf.webp
dd98a776-46f7-4fc2-9942-9c039c4b3cd6,951,Capsakid,,,,,,Grass,,50,62,40,62,40,50,캡싸이,capsakid.webp
a901b0a2-b717-4f33-9367-932d960d08a2,952,Scovillain,,,,,,Grass,Fire,65,108,65,108,65,75,스코빌런,scovillain.webp
ea3c30d6-15dd-4adc-9d14-a9bb9fb32cf2,953,Rellor,,,,,,Bug,,41,50,60,31,58,30,구르데,rellor.webp
adf23091-5502-41ed-b30d-d48451269b95,954,Rabsca,,,,,,Bug,Psychic,75,50,85,115,100,45,베라카스,rabsca.webp
37390ea7-284c-4196-b9bc-d9792fa44f1e,955,Flittle,,,,,,Psychic,,30,35,30,55,30,75,하느라기,flittle.webp
02d673ca-2280-48da-bdb4-e3611ac19893,956,Espathra,,,,,,Psychic,,95,60,60,101,60,105,클레스퍼트라,espathra.webp
3c76d1a6-2efc-4a87-aa76-1efd00858c7f,957,Tinkatink,,,,,,Fairy,Steel,50,45,45,35,64,58,어리짱,tinkatink.webp
5388387c-51f2-4102-b2e5-0ef3d3dd7f0e,958,Tinkatuff,,,,,,Fairy,Steel,65,55,55,45,82,78,벼리짱,tinkatuff.webp
fb400d1d-e5a8-4a60-b65b-8866ccec6e0a,959,Tinkaton,,,,,,Fairy,Steel,85,75,77,70,105,94,두드리짱,tinkaton.webp
1bc6b4a4-83c8-4a35-8992-c500ead34b2e,960,Wiglett,,,,,,Water,,10,55,25,35,25,95,바다그다,wiglett.webp
b477edc5-8a3c-439c-83f9-953e87ce479a,961,Wugtrio,,,,,,Water,,35,100,50,50,70,120,바닥트리오,wugtrio.webp
cd661db6-4de0-4aee-b42e-64094545bd70,962,Bombirdier,,,,,,Flying,Dark,70,103,85,60,85,82,떨구새,bombirdier.webp
40f8fa45-34ad-43c4-8a18-668f1b5d4c6f,963,Finizen,,,,,,Water,,70,45,40,45,40,75,맨돌핀,finizen.webp
c894f230-b45b-4672-a301-a646fa6dcf59,964,Palafin,Zero Form,Hero Form,,,,Water,,100,70,72,53,62,100,돌핀맨,palafin.webp
dec56737-26e2-4e7e-afb4-3ec0fd24f99e,965,Varoom,,,,,,Steel,Poison,45,70,63,30,45,47,부르롱,varoom.webp
28d69603-2172-492a-b74f-3dd1c88d104b,966,Revavroom,,,,,,Steel,Poison,80,119,90,54,67,90,부르르룸,revavroom.webp
cd0955ba-081a-42f6-85a0-76a48e9819d9,967,Cyclizar,,,,,,Dragon,Normal,70,95,65,85,65,121,모토마,cyclizar.webp
c58bd84c-96ae-4165-9ed5-7cb14781503e,968,Orthworm,,,,,,Steel,,70,85,145,60,55,65,꿈트렁,orthworm.webp
9591aaa4-2e1c-4ad2-8d47-c0792197337a,969,Glimmet,,,,,,Rock,Poison,48,35,42,105,60,60,초롱순,glimmet.webp
f26fd985-b732-4942-8143-1b4c8328f9c3,970,Glimmora,,,,,,Rock,Poison,83,55,90,130,81,86,킬라플로르,glimmora.webp
f0899e00-29b5-4e36-b34a-ea2538c6b401,971,Greavard,,,,,,Ghost,,50,61,60,30,55,34,망망이,greavard.webp
209489b8-02d7-4d6d-aa39-3678da47ba31,972,Houndstone,,,,,,Ghost,,72,101,100,50,97,68,묘두기,houndstone.webp
3d25cbe5-22aa-429c-84df-51a0fc2fe90a,973,Flamigo,,,,,,Flying,Fighting,82,115,74,75,64,90,꼬이밍고,flamigo.webp
fad3ff34-f53a-4418-b86a-815cfc8eac3c,974,Cetoddle,,,,,,Ice,,108,68,45,30,40,43,터벅고래,cetoddle.webp
a83056df-6df6-4c30-a479-25484ceebada,975,Cetitan,,,,,,Ice,,170,113,65,45,55,73,우락고래,cetitan.webp
5e6bed41-f073-40e5-a64d-52e7ea1ab0c4,976,Veluza,,,,,,Water,Psychic,90,102,73,78,65,70,가비루사,veluza.webp
417fe205-be45-41a7-afe0-be75cf7969e7,977,Dondozo,,,,,,Water,,150,100,115,65,65,35,어써러셔,dondozo.webp
2cd6920c-8003-4254-87d6-6f7369a668ae,978,Tatsugiri,Curly Form,Droopy Form,Stretchy Form,,,Dragon,Water,68,50,60,120,95,82,싸리용,tatsugiri.webp
29675635-407f-4322-bf96-b92b9b60167b,979,Annihilape,,,,,,Fighting,Ghost,110,115,80,50,90,90,저승갓숭,annihilape.webp
216af67d-1967-4e5c-8a08-5a7b5e4edf49,980,Clodsire,,,,,,Poison,Ground,130,75,60,45,100,20,토오,clodsire.webp
826ae282-b31a-4d2a-a258-d3528a5667c1,981,Farigiraf,,,,,,Normal,Psychic,120,90,70,110,70,60,키키링,farigiraf.webp
df308a6f-3fd8-4bf0-bf4f-fca9a0742a4b,982,Dudunsparce,Two Segment Form,Three Segment Form,,,,Normal,,125,100,80,85,75,55,노고고치,dudunsparce.webp
54b7faed-0b40-484f-98ba-b9ecab783032,983,Kingambit,,,,,,Dark,Steel,100,135,120,60,85,50,대도각참,kingambit.webp
7861ba69-a322-4e90-a693-d31692fcc7f9,984,Great Tusk,,,,,,Ground,Fighting,115,131,131,53,53,87,위대한엄니,greattusk.webp
46551cbf-e390-4bfa-9124-57902930eb64,985,Scream Tail,,,,,,Fairy,Psychic,115,65,99,65,115,111,우렁찬꼬리,screamtail.webp
e59295b0-3a05-439e-aa0c-4b5b3f423b96,986,Brute Bonnet,,,,,,Grass,Dark,111,127,99,79,99,55,사나운버섯,brutebonnet.webp
d05a6ea1-0652-4a31-9327-dc84251be806,987,Flutter Mane,,,,,,Ghost,Fairy,55,55,55,135,135,135,날개치는머리,fluttermane.webp
68f2cb54-f271-471d-b580-c5aaf524fe9a,988,Slither Wing,,,,,,Bug,Fighting,85,135,79,85,105,81,땅을기는날개,slitherwing.webp
7635e052-08d7-407a-9426-6a07d8ea63b0,989,Sandy Shocks,,,,,,Electric,Ground,85,81,97,121,85,101,모래털가죽,sandyshocks.webp
fc3bacfe-2f20-46ec-8782-0099b724f9b1,990,Iron Treads,,,,,,Ground,Steel,90,112,120,72,70,106,무쇠바퀴,irontreads.webp
a207a7bf-5fff-414b-ad82-7f30974900b0,991,Iron Bundle,,,,,,Ice,Water,56,80,114,124,60,136,무쇠보따리,ironbundle.webp
1e3d7b4f-0132-45a2-8df6-f90edf7ca860,992,Iron Hands,,,,,,Fighting,Electric,154,140,108,50,68,50,무쇠손,ironhands.webp
5d6f9c80-99c5-4314-85d6-bc9462caa428,993,Iron Jugulis,,,,,,Dark,Flying,94,80,86,122,80,108,무쇠머리,ironjugulis.webp
2bd6b66c-7407-414b-a46d-7d4a4000d4f5,994,Iron Moth,,,,,,Fire,Poison,80,70,60,140,110,110,무쇠독나방,ironmoth.webp
13019a6d-f5e0-41af-a905-ba4efb116c22,995,Iron Thorns,,,,,,Rock,Electric,100,134,110,70,84,72,무쇠가시,ironthorns.webp
12f13c14-234b-4553-acbb-6818b48e2939,996,Frigibax,,,,,,Dragon,Ice,65,75,45,35,45,55,드니차,frigibax.webp
3c12ac59-2bb0-41e8-8605-fe643b275918,997,Arctibax,,,,,,Dragon,Ice,90,95,66,45,65,62,드니꽁,arctibax.webp
9645c90b-10e4-4eec-bdac-ce9a7fabb728,998,Baxcalibur,,,,,,Dragon,Ice,115,145,92,75,86,87,드닐레이브,baxcalibur.webp
9e665312-0b20-4cc2-af43-af339d40126d,999,Gimmighoul,Chest Form,Roaming Form,,,,Ghost,,45,30,70,75,70,10,모으령,gimmighoul.webp
47071777-405f-405a-a95d-cc88f239a27d,1000,Gholdengo,,,,,,Steel,Ghost,87,60,95,133,91,84,타부자고,gholdengo.webp
2436f247-4d84-444e-b038-e046c4b827c5,1001,Wo-Chien,,,,,,Dark,Grass,85,85,100,95,135,70,총지엔,wochien.webp
c091492a-706b-4708-92ba-894bf4d3d480,1002,Chien-Pao,,,,,,Dark,Ice,80,120,80,90,65,135,파오젠,chienpao.webp
5353ba86-bc50-44b3-ae68-583418570fb1,1003,Ting-Lu,,,,,,Dark,Ground,155,110,125,55,80,45,딩루,tinglu.webp
32445b7e-191c-4b02-bcda-b93e8aca0674,1004,Chi-Yu,,,,,,Dark,Fire,55,80,80,135,120,100,위유이,chiyu.webp
ffc92115-b248-49c6-bc20-5bab4e9202f9,1005,Roaring Moon,,,,,,Dragon,Dark,105,139,71,55,101,119,고동치는달,roaringmoon.webp
f733e5ff-e934-47ff-bec7-741ce2f3ba97,1006,Iron Valiant,,,,,,Fairy,Fighting,74,130,90,120,60,116,무쇠무인,ironvaliant.webp
18b1ba8f-e529-496a-8c64-23d0b7dd5c75,1007,Koraidon,,,,,,Fighting,Dragon,100,135,115,85,100,135,코라이돈,koraidon.webp
2eda992e-3849-40fa-90f1-8e45edabb3fd,1008,Miraidon,,,,,,Electric,Dragon,100,85,100,135,115,135,미라이돈,miraidon.webp
d33fd795-32c4-45ff-b4f2-59bfd0c00820,1009,Walking Wake,,,,,,Water,Dragon,99,83,91,125,83,109,굽이치는물결,walkingwake.webp
d108a198-d95d-46a0-9696-107aed64945c,1010,Iron Leaves,,,,,,Grass,Psychic,90,130,88,70,108,104,무쇠잎새,ironleaves.webp
